ItemID,Sentiment,SentimentSource
3577,0,Sentiment140
3578,0,Sentiment140
3579,0,Sentiment140
3580,0,Sentiment140
3581,1,Sentiment140
3582,0,Sentiment140
3583,0,Sentiment140
3584,1,Sentiment140
3585,0,Sentiment140
3586,0,Sentiment140
3587,0,Sentiment140
3588,0,Sentiment140
3589,0,Sentiment140
3590,0,Sentiment140
3591,0,Sentiment140
3592,1,Sentiment140
3593,0,Sentiment140
3594,0,Sentiment140
3595,0,Sentiment140
3596,0,Sentiment140
3597,0,Sentiment140
3598,0,Sentiment140
3599,0,Sentiment140
3600,0,Sentiment140
3601,0,Sentiment140
3602,0,Sentiment140
3603,0,Sentiment140
3604,0,Sentiment140
3605,0,Sentiment140
3606,0,Sentiment140
3607,0,Sentiment140
3608,0,Sentiment140
3609,0,Sentiment140
3610,0,Sentiment140
3611,0,Sentiment140
3612,0,Sentiment140
3613,0,Sentiment140
3614,0,Sentiment140
3615,0,Sentiment140
3616,1,Sentiment140
3617,1,Sentiment140
3618,0,Sentiment140
3619,1,Sentiment140
3620,0,Sentiment140
3621,1,Sentiment140
3622,1,Sentiment140
3623,1,Sentiment140
3624,1,Sentiment140
3625,1,Sentiment140
3626,1,Sentiment140
3627,0,Sentiment140
3628,0,Sentiment140
3629,0,Sentiment140
3630,0,Sentiment140
3631,1,Sentiment140
3632,1,Sentiment140
3633,0,Sentiment140
3634,0,Sentiment140
3635,0,Sentiment140
3636,0,Sentiment140
3637,1,Sentiment140
3638,0,Sentiment140
3639,0,Sentiment140
3640,0,Sentiment140
3641,1,Sentiment140
3642,0,Sentiment140
3643,1,Sentiment140
3644,1,Sentiment140
3645,0,Sentiment140
3646,0,Sentiment140
3647,0,Sentiment140
3648,1,Sentiment140
3649,1,Sentiment140
3650,0,Sentiment140
3651,1,Sentiment140
3652,0,Sentiment140
3653,0,Sentiment140
3654,0,Sentiment140
3655,0,Sentiment140
3656,1,Sentiment140
3657,0,Sentiment140
3658,0,Sentiment140
3659,0,Sentiment140
3660,0,Sentiment140
3661,1,Sentiment140
3662,0,Sentiment140
3663,0,Sentiment140
3664,0,Sentiment140
3665,1,Sentiment140
3666,0,Sentiment140
3667,0,Sentiment140
3668,0,Sentiment140
3669,0,Sentiment140
3670,0,Sentiment140
3671,0,Sentiment140
3672,0,Sentiment140
3673,1,Sentiment140
3674,0,Sentiment140
3675,0,Sentiment140
3676,1,Sentiment140
3677,1,Sentiment140
3678,0,Sentiment140
3679,1,Sentiment140
3680,0,Sentiment140
3681,1,Sentiment140
3682,0,Sentiment140
3683,0,Sentiment140
3684,0,Sentiment140
3685,0,Sentiment140
3686,1,Sentiment140
3687,1,Sentiment140
3688,0,Sentiment140
3689,1,Sentiment140
3690,0,Sentiment140
3691,1,Sentiment140
3692,0,Sentiment140
3693,0,Sentiment140
3694,0,Sentiment140
3695,0,Sentiment140
3696,1,Sentiment140
3697,1,Sentiment140
3698,0,Sentiment140
3699,1,Sentiment140
3700,0,Sentiment140
3701,0,Sentiment140
3702,0,Sentiment140
3703,1,Sentiment140
3704,0,Sentiment140
3705,1,Sentiment140
3706,0,Sentiment140
3707,0,Sentiment140
3708,0,Sentiment140
3709,1,Sentiment140
3710,0,Sentiment140
3711,0,Sentiment140
3712,0,Sentiment140
3713,0,Sentiment140
3714,0,Sentiment140
3715,1,Sentiment140
3716,0,Sentiment140
3717,1,Sentiment140
3718,1,Sentiment140
3719,0,Sentiment140
3720,0,Sentiment140
3721,0,Sentiment140
3722,0,Sentiment140
3723,0,Sentiment140
3724,1,Sentiment140
3725,0,Sentiment140
3726,0,Sentiment140
3727,0,Sentiment140
3728,1,Sentiment140
3729,1,Sentiment140
3730,0,Sentiment140
3731,1,Sentiment140
3732,0,Sentiment140
3733,1,Sentiment140
3734,1,Sentiment140
3735,0,Sentiment140
3736,0,Sentiment140
3737,0,Sentiment140
3738,0,Sentiment140
3739,0,Sentiment140
3740,1,Sentiment140
3741,0,Sentiment140
3742,1,Sentiment140
3743,1,Sentiment140
3744,0,Sentiment140
3745,0,Sentiment140
3746,1,Sentiment140
3747,1,Sentiment140
3748,0,Sentiment140
3749,0,Sentiment140
3750,0,Sentiment140
3751,1,Sentiment140
3752,0,Sentiment140
3753,0,Sentiment140
3754,0,Sentiment140
3755,0,Sentiment140
3756,0,Sentiment140
3757,0,Sentiment140
3758,0,Sentiment140
3759,0,Sentiment140
3760,0,Sentiment140
3761,0,Sentiment140
3762,0,Sentiment140
3763,0,Sentiment140
3764,0,Sentiment140
3765,0,Sentiment140
3766,0,Sentiment140
3767,0,Sentiment140
3768,0,Sentiment140
3769,0,Sentiment140
3770,0,Sentiment140
3771,1,Sentiment140
3772,0,Sentiment140
3773,0,Sentiment140
3774,0,Sentiment140
3775,0,Sentiment140
3776,1,Sentiment140
3777,0,Sentiment140
3778,1,Sentiment140
3779,0,Sentiment140
3780,1,Sentiment140
3781,0,Sentiment140
3782,1,Sentiment140
3783,0,Sentiment140
3784,0,Sentiment140
3785,1,Sentiment140
3786,0,Sentiment140
3787,1,Sentiment140
3788,0,Sentiment140
3789,0,Sentiment140
3790,0,Sentiment140
3791,0,Sentiment140
3792,0,Sentiment140
3793,0,Sentiment140
3794,0,Sentiment140
3795,1,Sentiment140
3796,1,Sentiment140
3797,0,Sentiment140
3798,0,Sentiment140
3799,1,Sentiment140
3800,0,Sentiment140
3801,1,Sentiment140
3802,1,Sentiment140
3803,1,Sentiment140
3804,1,Sentiment140
3805,0,Sentiment140
3806,0,Sentiment140
3807,1,Sentiment140
3808,0,Sentiment140
3809,1,Sentiment140
3810,1,Sentiment140
3811,0,Sentiment140
3812,0,Sentiment140
3813,0,Sentiment140
3814,0,Sentiment140
3815,0,Sentiment140
3816,0,Sentiment140
3817,0,Sentiment140
3818,1,Sentiment140
3819,0,Sentiment140
3820,1,Sentiment140
3821,1,Sentiment140
3822,0,Sentiment140
3823,0,Sentiment140
3824,0,Sentiment140
3825,1,Sentiment140
3826,1,Sentiment140
3827,0,Sentiment140
3828,0,Sentiment140
3829,0,Sentiment140
3830,0,Sentiment140
3831,0,Sentiment140
3832,0,Sentiment140
3833,1,Sentiment140
3834,1,Sentiment140
3835,1,Sentiment140
3836,0,Sentiment140
3837,0,Sentiment140
3838,0,Sentiment140
3839,0,Sentiment140
3840,0,Sentiment140
3841,0,Sentiment140
3842,1,Sentiment140
3843,0,Sentiment140
3844,1,Sentiment140
3845,0,Sentiment140
3846,1,Sentiment140
3847,1,Sentiment140
3848,1,Sentiment140
3849,1,Sentiment140
3850,1,Sentiment140
3851,0,Sentiment140
3852,0,Sentiment140
3853,0,Sentiment140
3854,0,Sentiment140
3855,0,Sentiment140
3856,0,Sentiment140
3857,0,Sentiment140
3858,0,Sentiment140
3859,0,Sentiment140
3860,0,Sentiment140
3861,0,Sentiment140
3862,1,Sentiment140
3863,0,Sentiment140
3864,0,Sentiment140
3865,0,Sentiment140
3866,0,Sentiment140
3867,0,Sentiment140
3868,1,Sentiment140
3869,0,Sentiment140
3870,0,Sentiment140
3871,0,Sentiment140
3872,0,Sentiment140
3873,0,Sentiment140
3874,0,Sentiment140
3875,0,Sentiment140
3876,0,Sentiment140
3877,0,Sentiment140
3878,0,Sentiment140
3879,1,Sentiment140
3880,0,Sentiment140
3881,0,Sentiment140
3882,0,Sentiment140
3883,0,Sentiment140
3884,1,Sentiment140
3885,0,Sentiment140
3886,0,Sentiment140
3887,1,Sentiment140
3888,0,Sentiment140
3889,0,Sentiment140
3890,1,Sentiment140
3891,0,Sentiment140
3892,0,Sentiment140
3893,0,Sentiment140
3894,1,Sentiment140
3895,0,Sentiment140
3896,0,Sentiment140
3897,1,Sentiment140
3898,1,Sentiment140
3899,0,Sentiment140
3900,0,Sentiment140
3901,1,Sentiment140
3902,1,Sentiment140
3903,0,Sentiment140
3904,1,Sentiment140
3905,1,Sentiment140
3906,0,Sentiment140
3907,0,Sentiment140
3908,0,Sentiment140
3909,0,Sentiment140
3910,0,Sentiment140
3911,0,Sentiment140
3912,0,Sentiment140
3913,0,Sentiment140
3914,0,Sentiment140
3915,0,Sentiment140
3916,0,Sentiment140
3917,0,Sentiment140
3918,1,Sentiment140
3919,1,Sentiment140
3920,0,Sentiment140
3921,0,Sentiment140
3922,0,Sentiment140
3923,0,Sentiment140
3924,0,Sentiment140
3925,0,Sentiment140
3926,0,Sentiment140
3927,1,Sentiment140
3928,1,Sentiment140
3929,1,Sentiment140
3930,0,Sentiment140
3931,1,Sentiment140
3932,1,Sentiment140
3933,0,Sentiment140
3934,0,Sentiment140
3935,0,Sentiment140
3936,0,Sentiment140
3937,0,Sentiment140
3938,0,Sentiment140
3939,0,Sentiment140
3940,0,Sentiment140
3941,0,Sentiment140
3942,0,Sentiment140
3943,0,Sentiment140
3944,0,Sentiment140
3945,0,Sentiment140
3946,0,Sentiment140
3947,0,Sentiment140
3948,0,Sentiment140
3949,0,Sentiment140
3950,0,Sentiment140
3951,1,Sentiment140
3952,0,Sentiment140
3953,0,Sentiment140
3954,0,Sentiment140
3955,1,Sentiment140
3956,0,Sentiment140
3957,1,Sentiment140
3958,0,Sentiment140
3959,0,Sentiment140
3960,0,Sentiment140
3961,0,Sentiment140
3962,1,Sentiment140
3963,0,Sentiment140
3964,1,Sentiment140
3965,0,Sentiment140
3966,0,Sentiment140
3967,0,Sentiment140
3968,0,Sentiment140
3969,0,Sentiment140
3970,0,Sentiment140
3971,0,Sentiment140
3972,0,Sentiment140
3973,0,Sentiment140
3974,0,Sentiment140
3975,1,Sentiment140
3976,0,Sentiment140
3977,0,Sentiment140
3978,1,Sentiment140
3979,0,Sentiment140
3980,0,Sentiment140
3981,0,Sentiment140
3982,1,Sentiment140
3983,0,Sentiment140
3984,1,Sentiment140
3985,0,Sentiment140
3986,0,Sentiment140
3987,0,Sentiment140
3988,0,Sentiment140
3989,0,Sentiment140
3990,1,Sentiment140
3991,0,Sentiment140
3992,0,Sentiment140
3993,0,Sentiment140
3994,1,Sentiment140
3995,0,Sentiment140
3996,1,Sentiment140
3997,0,Sentiment140
3998,0,Sentiment140
3999,1,Sentiment140
4000,0,Sentiment140
4001,0,Sentiment140
4002,0,Sentiment140
4003,1,Sentiment140
4004,0,Sentiment140
4005,0,Sentiment140
4006,0,Sentiment140
4007,0,Sentiment140
4008,0,Sentiment140
4009,0,Sentiment140
4010,0,Sentiment140
4011,0,Sentiment140
4012,0,Sentiment140
4013,0,Sentiment140
4014,0,Sentiment140
4015,1,Sentiment140
4016,0,Sentiment140
4017,0,Sentiment140
4018,1,Sentiment140
4019,1,Sentiment140
4020,0,Sentiment140
4021,0,Sentiment140
4022,0,Sentiment140
4023,1,Sentiment140
4024,0,Sentiment140
4025,0,Sentiment140
4026,0,Sentiment140
4027,1,Sentiment140
4028,0,Sentiment140
4029,0,Sentiment140
4030,0,Sentiment140
4031,0,Sentiment140
4032,0,Sentiment140
4033,0,Sentiment140
4034,0,Sentiment140
4035,0,Sentiment140
4036,0,Sentiment140
4037,0,Sentiment140
4038,0,Sentiment140
4039,0,Sentiment140
4040,1,Sentiment140
4041,0,Sentiment140
4042,0,Sentiment140
4043,1,Sentiment140
4044,0,Sentiment140
4045,0,Sentiment140
4046,1,Sentiment140
4047,0,Sentiment140
4048,1,Sentiment140
4049,0,Sentiment140
4050,0,Sentiment140
4051,0,Sentiment140
4052,0,Sentiment140
4053,0,Sentiment140
4054,0,Sentiment140
4055,0,Sentiment140
4056,0,Sentiment140
4057,0,Sentiment140
4058,1,Sentiment140
4059,1,Sentiment140
4060,1,Sentiment140
4061,0,Sentiment140
4062,0,Sentiment140
4063,0,Sentiment140
4064,0,Sentiment140
4065,0,Sentiment140
4066,0,Sentiment140
4067,0,Sentiment140
4068,0,Sentiment140
4069,0,Sentiment140
4070,1,Sentiment140
4071,1,Sentiment140
4072,0,Sentiment140
4073,0,Sentiment140
4074,1,Sentiment140
4075,0,Sentiment140
4076,0,Sentiment140
4077,0,Sentiment140
4078,0,Sentiment140
4079,0,Sentiment140
4080,1,Sentiment140
4081,1,Sentiment140
4082,0,Sentiment140
4083,0,Sentiment140
4084,0,Sentiment140
4085,0,Sentiment140
4086,0,Sentiment140
4087,0,Sentiment140
4088,0,Sentiment140
4089,0,Sentiment140
4090,0,Sentiment140
4091,0,Sentiment140
4092,0,Sentiment140
4093,0,Sentiment140
4094,0,Sentiment140
4095,0,Sentiment140
4096,0,Sentiment140
4097,0,Sentiment140
4098,0,Sentiment140
4099,1,Sentiment140
4100,0,Sentiment140
4101,0,Sentiment140
4102,0,Sentiment140
4103,0,Sentiment140
4104,0,Sentiment140
4105,1,Sentiment140
4106,0,Sentiment140
4107,0,Sentiment140
4108,0,Sentiment140
4109,0,Sentiment140
4110,0,Sentiment140
4111,0,Sentiment140
4112,0,Sentiment140
4113,0,Sentiment140
4114,0,Sentiment140
4115,1,Sentiment140
4116,0,Sentiment140
4117,0,Sentiment140
4118,0,Sentiment140
4119,0,Sentiment140
4120,0,Sentiment140
4121,0,Sentiment140
4122,0,Sentiment140
4123,1,Sentiment140
4124,1,Sentiment140
4125,1,Sentiment140
4126,0,Sentiment140
4127,0,Sentiment140
4128,0,Sentiment140
4129,1,Sentiment140
4130,0,Sentiment140
4131,0,Sentiment140
4132,0,Sentiment140
4133,0,Sentiment140
4134,0,Sentiment140
4135,0,Sentiment140
4136,0,Sentiment140
4137,0,Sentiment140
4138,0,Sentiment140
4139,0,Sentiment140
4140,0,Sentiment140
4141,0,Sentiment140
4142,0,Sentiment140
4143,0,Sentiment140
4144,0,Sentiment140
4145,0,Sentiment140
4146,0,Sentiment140
4147,0,Sentiment140
4148,0,Sentiment140
4149,0,Sentiment140
4150,0,Sentiment140
4151,0,Sentiment140
4152,0,Sentiment140
4153,0,Sentiment140
4154,1,Sentiment140
4155,0,Sentiment140
4156,0,Sentiment140
4157,0,Sentiment140
4158,0,Sentiment140
4159,0,Sentiment140
4160,1,Sentiment140
4161,1,Sentiment140
4162,1,Sentiment140
4163,0,Sentiment140
4164,0,Sentiment140
4165,0,Sentiment140
4166,0,Sentiment140
4167,0,Sentiment140
4168,0,Sentiment140
4169,0,Sentiment140
4170,1,Sentiment140
4171,0,Sentiment140
4172,0,Sentiment140
4173,0,Sentiment140
4174,0,Sentiment140
4175,1,Sentiment140
4176,0,Sentiment140
4177,0,Sentiment140
4178,0,Sentiment140
4179,0,Sentiment140
4180,0,Sentiment140
4181,1,Sentiment140
4182,0,Sentiment140
4183,1,Sentiment140
4184,0,Sentiment140
4185,0,Sentiment140
4186,0,Sentiment140
4187,0,Sentiment140
4188,1,Sentiment140
4189,1,Sentiment140
4190,1,Sentiment140
4191,0,Sentiment140
4192,1,Sentiment140
4193,0,Sentiment140
4194,1,Sentiment140
4195,0,Sentiment140
4196,1,Sentiment140
4197,1,Sentiment140
4198,1,Sentiment140
4199,1,Sentiment140
4200,1,Sentiment140
4201,1,Sentiment140
4202,0,Sentiment140
4203,1,Sentiment140
4204,0,Sentiment140
4205,1,Sentiment140
4206,1,Sentiment140
4207,0,Sentiment140
4208,1,Sentiment140
4209,1,Sentiment140
4210,1,Sentiment140
4211,1,Sentiment140
4212,1,Sentiment140
4213,0,Sentiment140
4214,1,Sentiment140
4215,0,Sentiment140
4216,0,Sentiment140
4217,0,Sentiment140
4218,0,Sentiment140
4219,0,Sentiment140
4220,0,Sentiment140
4221,0,Sentiment140
4222,0,Sentiment140
4223,0,Sentiment140
4224,0,Sentiment140
4225,0,Sentiment140
4226,0,Sentiment140
4227,0,Sentiment140
4228,0,Sentiment140
4229,0,Sentiment140
4230,1,Sentiment140
4231,1,Sentiment140
4232,0,Sentiment140
4233,0,Sentiment140
4234,0,Sentiment140
4235,0,Sentiment140
4236,0,Sentiment140
4237,0,Sentiment140
4238,0,Sentiment140
4239,0,Sentiment140
4240,1,Sentiment140
4241,0,Sentiment140
4242,0,Sentiment140
4243,0,Sentiment140
4244,1,Sentiment140
4245,0,Sentiment140
4246,0,Sentiment140
4247,0,Sentiment140
4248,1,Sentiment140
4249,0,Sentiment140
4250,0,Sentiment140
4251,0,Sentiment140
4252,0,Sentiment140
4253,0,Sentiment140
4254,0,Sentiment140
4255,0,Sentiment140
4256,1,Sentiment140
4257,0,Sentiment140
4258,1,Sentiment140
4259,0,Sentiment140
4260,0,Sentiment140
4261,0,Sentiment140
4262,0,Sentiment140
4263,0,Sentiment140
4264,0,Sentiment140
4265,0,Sentiment140
4266,0,Sentiment140
4267,0,Sentiment140
4268,0,Sentiment140
4269,0,Sentiment140
4270,0,Sentiment140
4271,1,Sentiment140
4272,1,Sentiment140
4273,0,Sentiment140
4274,0,Sentiment140
4275,1,Sentiment140
4276,0,Sentiment140
4277,1,Sentiment140
4278,1,Sentiment140
4279,1,Sentiment140
4280,1,Sentiment140
4281,1,Sentiment140
4282,1,Sentiment140
4283,1,Sentiment140
4284,0,Sentiment140
4285,0,Kaggle
4286,0,Kaggle
4287,1,Kaggle
4288,1,Kaggle
4289,1,Kaggle
4290,0,Kaggle
4292,1,Kaggle
4293,0,Kaggle
4294,0,Sentiment140
4295,1,Sentiment140
4296,0,Sentiment140
4297,0,Sentiment140
4298,0,Sentiment140
4299,1,Sentiment140
4300,1,Sentiment140
4301,0,Sentiment140
4302,0,Sentiment140
4303,1,Sentiment140
4304,0,Sentiment140
4305,1,Sentiment140
4306,1,Sentiment140
4307,0,Sentiment140
4308,0,Sentiment140
4309,0,Sentiment140
4310,0,Sentiment140
4311,0,Sentiment140
4312,0,Sentiment140
4313,0,Sentiment140
4314,0,Sentiment140
4315,0,Sentiment140
4316,0,Sentiment140
4317,0,Sentiment140
4318,0,Sentiment140
4319,0,Sentiment140
4320,0,Sentiment140
4321,0,Sentiment140
4322,0,Sentiment140
4323,0,Sentiment140
4324,0,Sentiment140
4325,0,Sentiment140
4326,0,Sentiment140
4327,0,Sentiment140
4328,0,Sentiment140
4329,1,Sentiment140
4330,0,Sentiment140
4331,1,Sentiment140
4332,0,Sentiment140
4333,1,Sentiment140
4334,1,Sentiment140
4335,0,Sentiment140
4336,1,Sentiment140
4337,1,Sentiment140
4338,1,Sentiment140
4339,0,Sentiment140
4340,0,Sentiment140
4341,1,Sentiment140
4342,0,Sentiment140
4343,1,Sentiment140
4344,0,Sentiment140
4345,1,Sentiment140
4346,0,Sentiment140
4347,1,Sentiment140
4348,0,Sentiment140
4349,0,Sentiment140
4350,0,Sentiment140
4351,1,Sentiment140
4352,1,Sentiment140
4353,1,Sentiment140
4354,1,Sentiment140
4355,1,Sentiment140
4356,1,Sentiment140
4357,0,Sentiment140
4358,1,Sentiment140
4359,1,Sentiment140
4360,0,Sentiment140
4361,1,Sentiment140
4362,1,Sentiment140
4363,1,Sentiment140
4364,1,Sentiment140
4365,1,Sentiment140
4366,1,Sentiment140
4367,1,Sentiment140
4368,1,Sentiment140
4369,1,Sentiment140
4370,1,Sentiment140
4371,1,Sentiment140
4372,1,Sentiment140
4373,1,Sentiment140
4374,1,Sentiment140
4375,1,Sentiment140
4376,1,Sentiment140
4377,0,Sentiment140
4378,1,Sentiment140
4379,0,Sentiment140
4380,0,Sentiment140
4381,0,Sentiment140
4382,1,Sentiment140
4383,1,Sentiment140
4384,0,Sentiment140
4385,1,Sentiment140
4386,0,Sentiment140
4387,0,Sentiment140
4388,0,Sentiment140
4389,0,Sentiment140
4390,1,Sentiment140
4391,1,Sentiment140
4392,1,Sentiment140
4393,0,Sentiment140
4394,1,Sentiment140
4395,1,Sentiment140
4396,0,Sentiment140
4397,1,Sentiment140
4398,1,Sentiment140
4399,1,Sentiment140
4400,1,Sentiment140
4401,1,Sentiment140
4402,1,Sentiment140
4403,0,Sentiment140
4404,0,Sentiment140
4405,1,Sentiment140
4406,1,Sentiment140
4407,1,Sentiment140
4408,0,Sentiment140
4409,0,Sentiment140
4410,1,Sentiment140
4411,0,Sentiment140
4412,0,Sentiment140
4413,0,Sentiment140
4414,0,Sentiment140
4415,0,Sentiment140
4416,0,Sentiment140
4417,0,Sentiment140
4418,0,Sentiment140
4419,0,Sentiment140
4420,1,Sentiment140
4421,1,Sentiment140
4422,1,Sentiment140
4423,0,Sentiment140
4424,0,Sentiment140
4425,0,Sentiment140
4426,1,Sentiment140
4427,0,Sentiment140
4428,1,Sentiment140
4429,0,Sentiment140
4430,0,Sentiment140
4431,0,Sentiment140
4432,1,Sentiment140
4433,0,Sentiment140
4434,1,Sentiment140
4435,0,Sentiment140
4436,0,Sentiment140
4437,0,Sentiment140
4438,1,Sentiment140
4439,1,Sentiment140
4440,1,Sentiment140
4441,0,Sentiment140
4442,1,Sentiment140
4443,0,Sentiment140
4444,0,Sentiment140
4445,0,Sentiment140
4446,0,Sentiment140
4447,0,Sentiment140
4448,0,Sentiment140
4449,0,Sentiment140
4450,1,Sentiment140
4451,0,Sentiment140
4452,1,Sentiment140
4453,1,Sentiment140
4454,0,Sentiment140
4455,0,Sentiment140
4456,1,Sentiment140
4457,1,Sentiment140
4458,0,Sentiment140
4459,1,Sentiment140
4460,1,Sentiment140
4461,1,Sentiment140
4462,1,Sentiment140
4463,1,Sentiment140
4464,1,Sentiment140
4465,1,Sentiment140
4466,1,Sentiment140
4467,0,Sentiment140
4468,1,Sentiment140
4469,0,Sentiment140
4470,1,Sentiment140
4471,1,Sentiment140
4472,0,Sentiment140
4473,0,Sentiment140
4474,1,Sentiment140
4475,1,Sentiment140
4476,0,Sentiment140
4477,0,Sentiment140
4478,0,Sentiment140
4479,1,Sentiment140
4480,0,Sentiment140
4481,1,Sentiment140
4482,0,Sentiment140
4483,0,Sentiment140
4484,0,Sentiment140
4485,0,Sentiment140
4486,0,Sentiment140
4487,1,Sentiment140
4488,0,Sentiment140
4489,0,Sentiment140
4490,0,Sentiment140
4491,1,Sentiment140
4492,0,Sentiment140
4493,0,Sentiment140
4494,1,Sentiment140
4495,0,Sentiment140
4496,1,Sentiment140
4497,0,Sentiment140
4498,1,Sentiment140
4499,0,Sentiment140
4500,0,Sentiment140
4501,0,Sentiment140
4502,0,Sentiment140
4503,0,Sentiment140
4504,1,Sentiment140
4505,1,Sentiment140
4506,0,Sentiment140
4507,0,Sentiment140
4508,0,Sentiment140
4509,0,Sentiment140
4510,0,Sentiment140
4511,0,Sentiment140
4512,0,Sentiment140
4513,0,Sentiment140
4514,1,Sentiment140
4515,0,Sentiment140
4516,1,Sentiment140
4517,1,Sentiment140
4518,0,Sentiment140
4519,0,Sentiment140
4520,1,Sentiment140
4521,0,Sentiment140
4522,0,Sentiment140
4523,0,Sentiment140
4524,0,Sentiment140
4525,0,Sentiment140
4526,0,Sentiment140
4527,0,Sentiment140
4528,0,Sentiment140
4529,1,Sentiment140
4530,0,Sentiment140
4531,0,Sentiment140
4532,1,Sentiment140
4533,0,Sentiment140
4534,1,Sentiment140
4535,1,Sentiment140
4536,0,Sentiment140
4537,1,Sentiment140
4538,1,Sentiment140
4539,1,Sentiment140
4540,0,Sentiment140
4541,0,Sentiment140
4542,0,Sentiment140
4543,1,Sentiment140
4544,0,Sentiment140
4545,0,Sentiment140
4546,0,Sentiment140
4547,1,Sentiment140
4548,0,Sentiment140
4549,1,Sentiment140
4550,0,Sentiment140
4551,1,Sentiment140
4552,1,Sentiment140
4553,0,Sentiment140
4554,0,Sentiment140
4555,0,Sentiment140
4556,1,Sentiment140
4557,1,Sentiment140
4558,0,Sentiment140
4559,0,Sentiment140
4560,1,Sentiment140
4561,0,Sentiment140
4562,0,Sentiment140
4563,0,Sentiment140
4564,1,Sentiment140
4565,1,Sentiment140
4566,1,Sentiment140
4567,0,Sentiment140
4568,0,Sentiment140
4569,0,Sentiment140
4570,0,Sentiment140
4571,0,Sentiment140
4572,0,Sentiment140
4573,0,Sentiment140
4574,0,Sentiment140
4575,0,Sentiment140
4576,0,Sentiment140
4577,0,Sentiment140
4578,0,Sentiment140
4579,1,Sentiment140
4580,0,Sentiment140
4581,0,Sentiment140
4582,0,Sentiment140
4583,0,Sentiment140
4584,0,Sentiment140
4585,1,Sentiment140
4586,0,Sentiment140
4587,0,Sentiment140
4588,0,Sentiment140
4589,1,Sentiment140
4590,0,Sentiment140
4591,1,Sentiment140
4592,0,Sentiment140
4593,0,Sentiment140
4594,0,Sentiment140
4595,0,Sentiment140
4596,0,Sentiment140
4597,0,Sentiment140
4598,0,Sentiment140
4599,0,Sentiment140
4600,1,Sentiment140
4601,0,Sentiment140
4602,0,Sentiment140
4603,0,Sentiment140
4604,0,Sentiment140
4605,0,Sentiment140
4606,0,Sentiment140
4607,0,Sentiment140
4608,0,Sentiment140
4609,1,Sentiment140
4610,0,Sentiment140
4611,1,Sentiment140
4612,0,Sentiment140
4613,1,Sentiment140
4614,0,Sentiment140
4615,0,Sentiment140
4616,1,Sentiment140
4617,1,Sentiment140
4618,1,Sentiment140
4619,0,Sentiment140
4620,1,Sentiment140
4621,1,Sentiment140
4622,1,Sentiment140
4623,1,Sentiment140
4624,1,Sentiment140
4625,0,Sentiment140
4626,1,Sentiment140
4627,0,Sentiment140
4628,1,Sentiment140
4629,1,Sentiment140
4630,1,Sentiment140
4631,0,Sentiment140
4632,0,Sentiment140
4633,0,Sentiment140
4634,1,Sentiment140
4635,1,Sentiment140
4636,0,Sentiment140
4637,0,Sentiment140
4638,0,Sentiment140
4639,0,Sentiment140
4640,0,Sentiment140
4641,0,Sentiment140
4642,0,Sentiment140
4643,0,Sentiment140
4644,1,Sentiment140
4645,1,Sentiment140
4646,1,Sentiment140
4647,1,Sentiment140
4648,1,Sentiment140
4649,0,Sentiment140
4650,1,Sentiment140
4651,1,Sentiment140
4652,0,Sentiment140
4653,1,Sentiment140
4654,1,Sentiment140
4655,1,Sentiment140
4656,1,Sentiment140
4657,0,Sentiment140
4658,0,Sentiment140
4659,0,Sentiment140
4660,0,Sentiment140
4661,1,Sentiment140
4662,0,Sentiment140
4663,1,Sentiment140
4664,1,Sentiment140
4665,0,Sentiment140
4666,1,Sentiment140
4667,1,Sentiment140
4668,1,Sentiment140
4669,0,Sentiment140
4670,0,Sentiment140
4671,0,Sentiment140
4672,1,Sentiment140
4673,0,Sentiment140
4674,1,Sentiment140
4675,1,Sentiment140
4676,1,Sentiment140
4677,1,Sentiment140
4678,1,Sentiment140
4679,1,Sentiment140
4680,0,Sentiment140
4681,1,Sentiment140
4682,1,Sentiment140
4683,1,Sentiment140
4684,1,Sentiment140
4685,0,Sentiment140
4686,0,Sentiment140
4687,0,Sentiment140
4688,0,Sentiment140
4689,0,Sentiment140
4690,0,Sentiment140
4691,0,Sentiment140
4692,1,Sentiment140
4693,1,Sentiment140
4694,0,Sentiment140
4695,1,Sentiment140
4696,0,Sentiment140
4697,0,Sentiment140
4698,0,Sentiment140
4699,0,Sentiment140
4700,0,Sentiment140
4701,0,Sentiment140
4702,0,Sentiment140
4703,0,Sentiment140
4704,0,Sentiment140
4705,1,Sentiment140
4706,0,Sentiment140
4707,1,Sentiment140
4708,1,Sentiment140
4709,0,Sentiment140
4710,0,Sentiment140
4711,0,Sentiment140
4712,0,Sentiment140
4713,0,Sentiment140
4714,0,Sentiment140
4715,0,Sentiment140
4716,1,Sentiment140
4717,1,Sentiment140
4718,0,Sentiment140
4719,0,Sentiment140
4720,0,Sentiment140
4721,0,Sentiment140
4722,0,Sentiment140
4723,1,Sentiment140
4724,0,Sentiment140
4725,0,Sentiment140
4726,0,Sentiment140
4727,0,Sentiment140
4728,0,Sentiment140
4729,0,Sentiment140
4730,0,Sentiment140
4731,0,Sentiment140
4732,0,Sentiment140
4733,0,Sentiment140
4734,0,Sentiment140
4735,1,Sentiment140
4736,0,Sentiment140
4737,1,Sentiment140
4738,0,Sentiment140
4739,1,Sentiment140
4740,0,Sentiment140
4741,0,Sentiment140
4742,0,Sentiment140
